2623,"Barnes-Jewish Hospital

Directions
1 Barnes Jewish Hospital Plaza, St. Louis, MO 63110
(314) 747-3000
Closed now▼
Screening Required
Results will be given by a nurse at the facility. They will reach out to the patient, or patients can log into mychart online and look at their results.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website* Verified by phone
Report an error"
2624,"Big Springs Medical Clinic
Clinic

Directions
405 Main St, Van Buren, MO 63965
(573) 323-4253
Open now: 8AM-4:30PM▼
Appointment Required
Screening Required
Patients must have symptoms from CDC guidelines such as trouble breathing, persistent pain or pressure in the chest, new confusion or not able to be woken, bluish lips or face. Please call before visiting the hospital or testing location to determine testing eligibility.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website* Verified by phone
Report an error"
2625,"BJC Healthcare

Directions
4318 Clayton Ave, St. Louis, MO 63110
(314) 747-3000
Patients must call to be screened before going to get tested. Following CDC testing guidelines.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified by phone
Report an error"
2626,"BJC HealthCare

Directions
4901 Forest Park Ave, St. Louis, MO 63108
(314) 747-3000
Patients must call to be screened before going to get tested. Following CDC guidelines.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified by phone
Report an error"
2627,"BJC HealthCare, Christian Hospital (Parking Lot)
Hospital and Drive-thru

Directions
11133 Dunn Rd, St. Louis, MO 63136
(314) 747-3000
Open now: Open 24 hours▼
Appointment Required
Screening Required
Patients must call to be screened before going to get tested. Following CDC guidelines.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified by phone
Report an error"
2628,"Blue Springs Pavilion Out Patient (Saint Luke's Hospital)
Drive-thru

Directions
600 NE Adams Dairy Pkwy, Blue Springs, MO 64014
(816) 251-6100
Open now: 10AM-2PM▼
Appointment Required
Physician Order Required
Screening Required
This drive-thru testing is by appointment only and requires a physician referral. Those without a referral or an appointment will not be tested. Saint Luke’s is offering appointment-only drive-thru testing to Saint Luke’... more
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website* Verified by phone
Report an error"
2629,"Boone Hospital Center - Drive Thru
Drive-thru

Directions
1600 E. Broadway, Columbia, MO 65201
(573) 815-8000
Open now: 8AM-4:30PM▼
Physician Order Required
Location guidelines: The drive-thru is located south of the hospital’s Emergency Department entrance on the southwest side. Patients should enter from Anthony Street, according to a Boone Hospital Center news release. Driv... more
Source: https://krcgtv.com/news/local/boone-hospital-mu-health-care-offer-drive-thru-coronavi...
* Verified on website* Verified by phone
Report an error"
2630,"Bootheel Urgent Care Walk-in Clinic

Directions
110 N Hwy J, Hayti, MO 63851
(573) 479-3065
Open now: 8AM-10PM▼
Screening Required
Antibody Testing: Available
Please call before visiting the hospital or testing location to determine testing eligibility.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website* Verified by phone
Report an error"
2631,"Burton Creek Rural Clinic
Urgent Care Clinic

Directions
805 Kentucky Ave, West Plains, MO 65775
(417) 256-2111
Open now: 8AM-7PM▼
Screening Required
Antibody Testing: Available
Call for a phone screening before visiting a location.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website* Verified by phone
Report an error"
2632,"Cameron Regional Medical Center
Emergency Room

Directions
1600 East Evergreen, Cameron, MO 64429
(816) 632-2101
Closed now▼
Screening Required
A “Fever/Respiratory” Tent has been set up by the CRMC Emergency Room and will be open from 8:00 a.m. to 8:00 p.m. seven days per week beginning Thursday, March 19, 2020. Any patient 16 years and older exhibiting feve... more
Source: https://cameronregional.org/
* Verified on website* Verified by phone
Report an error"
2633,"Capital Region Physicians - Primary Care Clinic Parking lot
Drive-thru

Directions
1014 Madison Street, Jefferson City, MO 65101
(833) 763-0444
Open now: 9AM-5PM▼
Appointment Required
Physician Order Required
Screening Required
Restrictions Apply
Drive-thru stay in vehicle, must have PCP referral or call hotline for Appoinment when results are in you must contact the refering physician not the hotline (833) 763-0444 for your results.
Source: https://capital.netreturns.biz/NewsReleases/Article_Detail.aspx?id=0ddf3468-87d9-4642...
* Verified on website* Verified by phone
Report an error"
2634,"CareSTL Health
Clinic

Directions
5471 Dr Martin Luther King Dr, St. Louis, MO 63112
(314) 367-5820
Open now: 8AM-5PM▼
Appointment Required
Please call before visiting the hospital or testing location to determine testing eligibility.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website* Verified by phone
Report an error"
2635,"CareSTL Health
Clinic

Directions
5541 Riverview Blvd, St. Louis, MO 63120
(314) 367-5820
Open now: 8AM-5PM▼
Appointment Required
Screening Required
Walk up only. Testing by appointment only. Call for a preliminary screening and appointment.
* Verified by phone
Report an error"
2636,"CareSTL Health
Clinic

Directions
2425 N Whittier St, St. Louis, MO 63113
(314) 367-5820
Open now: 8AM-5PM▼
Appointment Required
Screening Required
Testing by appointment only. Call for a preliminary screening and appointment.
* Verified by phone
Report an error"
2637,"Central Ozarks Medical Center- Camdenton
Clinic

Directions
1652 N Business Rt 5, Camdenton, MO 65020
(573) 346-4446
Open now: 7:30AM-7PM▼
Appointment Required
Physician Order Required
Screening Required
Contact the clinic.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website* Verified by phone
Report an error"
2638,"Central Ozarks Medical Center- Osage Beach

Directions
3870 Columbia Ave, Osage Beach, MO 65065
(573) 302-7490
Contact the clinic.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website
Report an error"
2639,"Central Ozarks Medical Center- Richland

Directions
304 W Washington Ave, Richland, MO 65556
(573) 765-5141
Contact the clinic.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website
Report an error"
2640,"Citizens Memorial Hospital (mer Butterfield Pharmacy Building )
Drive-thru

Directions
1125 N. Butterfield Road, Bolivar, MO 65613
(417) 328-6301
Open now: 10AM-4PM▼
Appointment Required
Screening Required
Must call Hotline at (417) 328-4300 or go online and have a virtual exam https://www.citizensmemorial.com/virtualvisits/index.html to obtain an appointment to be tested if criteria are met. The COVID-19 drive-thru site wil... more
Source: https://www.citizensmemorial.com/about/media-resources/news/2020/cmh-to-offer-drive-t...
* Verified on website* Verified by phone
Report an error"
2641,"Clarity Healthcare
Clinic

Directions
141 Communication Dr, Hannibal, MO 63401
(573) 603-1460
Open now: 8AM-5PM▼
Appointment Required
Screening Required
Restrictions Apply
Takes 6-10 days for results through Quest. The facility will call patients with results.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website* Verified by phone
Report an error"
2642,"Clay County Pubic Health Center

Directions
800 Haines Dr, Liberty, MO 64068
(816) 595-4200
Open now: 8AM-4:30PM▼
Appointment Required
Restrictions Apply
Free testing for Clay County residents by appointment only. Patients do not have to have symptoms to get tested. Patients must fill out the Testing Questionaire available on the Clay County Public Health Center website to receive an appointment. Times may vary per day.
Report an error"
2643,"College Station Parking Garage (Mercy Hospital Springfield)
Mobile Testing

Directions
409 W McDaniel St, Springfield, MO 65804
(417) 820-2000
Open now: 9AM-5PM▼
Screening Required
Please call before visiting the hospital or testing location to determine testing eligibility.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website* Verified by phone
Report an error"
2644,"Community Hospital- Fairfax

Directions
26136 US Hwy 59, Fairfax, MO 64446
(660) 686-2211
Open now: 8AM-12PM▼
Appointment Required
Physician Order Required
Screening Required
* Verified by phone
Report an error"
2645,"Complete Family Medicine
Urgent Care Clinic

Directions
1611 S Baltimore, Kirksville, MO 63501
(660) 665-7575
Open now: 8AM-8PM▼
Physician Order Required
Screening Required
Restrictions Apply
Call for an appointment. Patients need a doctor's order for testing.
* Verified by phone
Report an error"
2646,"COMTREA
Clinic

Directions
110 N Mill St, Festus, MO 63028
(636) 677-9977
Open now: 7:30AM-5PM▼
Appointment Required
Physician Order Required
Screening Required
Restrictions Apply
Call before coming.
* Verified by phone
Report an error"
2647,"Cox Medical Centers South Hospital
Hospital

Directions
3801 S National Ave, Springfield, MO 65807
(417) 269-6000
Open now: Open 24 hours▼
Appointment Required
Physician Order Required
Screening Required
Call 417-269-8633 before visiting. Virtual visits available https://www.coxhealth.com/services/virtualvisits/
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website* Verified by phone
Report an error"
2648,"Cox North Hospital
Hospital

Directions
1423 N. Jefferson Ave., Springfield, MO 65802
(417) 269-0055
Open now: Open 24 hours▼
Appointment Required
Physician Order Required
Restrictions Apply
Free virtual visits-To be evaluated, individuals should simply use code COVID when beginning a Virtual Visit. This service is available to anyone experiencing symptoms of which include a fever, cough and respiratory distress.... more
Source: https://www.coxhealth.com/coronavirus/
* Verified on website* Verified by phone
Report an error"
2649,"CVS Health COVID-19 Drive Thru Testing Site - By Appointment Only
Drive-thru

Directions
3351 SW 3rd Street, Lees Summit, MO 64081
(866) 389-2727
Appointment Required
Screening Required
CVS Health COVID-19 drive thru test locations are by appointment only, patients must register at https://www.cvs.com/minuteclinic/covid-19-testing
* Verified by phone* Verified by 3rd party
Report an error"
2650,"CVS Health COVID-19 Drive Thru Testing Site - By Appointment Only
Drive-thru

Directions
4990 Northeast Vivion Road, Kansas City, MO 64119
(866) 389-2727
Appointment Required
Screening Required
CVS Health COVID-19 drive thru test locations are by appointment only, patients must register at https://www.cvs.com/minuteclinic/covid-19-testing
* Verified by phone* Verified by 3rd party
Report an error"
2651,"CVS Health COVID-19 Drive Thru Testing Site - By Appointment Only
Drive-thru

Directions
17301 East US 24 Highway, Independence, MO 64056
(866) 389-2727
Appointment Required
Screening Required
CVS Health COVID-19 drive thru test locations are by appointment only, patients must register at https://www.cvs.com/minuteclinic/covid-19-testing
* Verified by phone* Verified by 3rd party
Report an error"
2652,"CVS Health COVID-19 Drive Thru Testing Site - By Appointment Only
Drive-thru

Directions
5310 Blueridge Boulevard, Raytown, MO 64133
(866) 389-2727
Appointment Required
Screening Required
CVS Health COVID-19 drive thru test locations are by appointment only, patients must register at https://www.cvs.com/minuteclinic/covid-19-testing
* Verified by phone* Verified by 3rd party
Report an error"
2653,"CVS Health COVID-19 Drive Thru Testing Site - By Appointment Only
Drive-thru

Directions
4750 Lees Summit Road, Kansas City, MO 64136
(866) 389-2727
Appointment Required
Screening Required
CVS Health COVID-19 drive thru test locations are by appointment only, patients must register at https://www.cvs.com/minuteclinic/covid-19-testing
* Verified by phone* Verified by 3rd party
Report an error"
2654,"CVS Health COVID-19 Drive Thru Testing Site - By Appointment Only
Drive-thru

Directions
3201 South 7 Highway, Blue Springs, MO 64014
(866) 389-2727
Appointment Required
Screening Required
CVS Health COVID-19 drive thru test locations are by appointment only, patients must register at https://www.cvs.com/minuteclinic/covid-19-testing
* Verified by phone* Verified by 3rd party
Report an error"
2655,"CVS Health COVID-19 Drive Thru Testing Site - By Appointment Only
Drive-thru

Directions
1215 West Foxwood Drive, Raymore, MO 64083
(866) 389-2727
Appointment Required
Screening Required
CVS Health COVID-19 drive thru test locations are by appointment only, patients must register at https://www.cvs.com/minuteclinic/covid-19-testing
* Verified by phone* Verified by 3rd party
Report an error"
2656,"CVS Health COVID-19 Drive Thru Testing Site - By Appointment Only
Drive-thru

Directions
2715 E. Battlefield St, Springfield, MO 65804
(866) 389-2727
Appointment Required
Screening Required
CVS Health COVID-19 drive thru test locations are by appointment only, patients must register at https://www.cvs.com/minuteclinic/covid-19-testing
* Verified by phone* Verified by 3rd party
Report an error"
2657,"CVS Health COVID-19 Drive Thru Testing Site - By Appointment Only
Drive-thru

Directions
4149 North Oak Trafficway, Kansas City, MO 64116
(866) 389-2727
Appointment Required
Screening Required
CVS Health COVID-19 drive thru test locations are by appointment only, patients must register at https://www.cvs.com/minuteclinic/covid-19-testing
* Verified by phone* Verified by 3rd party
Report an error"
2658,"CVS Health COVID-19 Drive Thru Testing Site - By Appointment Only
Drive-thru

Directions
1545 East 23rd Street South, Independence, MO 64055
(866) 389-2727
Appointment Required
Screening Required
CVS Health COVID-19 drive thru test locations are by appointment only, patients must register at https://www.cvs.com/minuteclinic/covid-19-testing
* Verified by phone* Verified by 3rd party
Report an error"
2659,"CVS Health COVID-19 Drive Thru Testing Site - By Appointment Only
Drive-thru

Directions
7320 Gravois Avenue, St. Louis, MO 63116
(866) 389-2727
Appointment Required
Screening Required
CVS Health COVID-19 drive thru test locations are by appointment only, patients must register at https://www.cvs.com/minuteclinic/covid-19-testing
* Verified by phone* Verified by 3rd party
Report an error"
2660,"CVS Health COVID-19 Drive Thru Testing Site - By Appointment Only
Drive-thru

Directions
400 Mid Rivers Mall Road, Saint Peters, MO 63376
(866) 389-2727
Appointment Required
Screening Required
CVS Health COVID-19 drive thru test locations are by appointment only, patients must register at https://www.cvs.com/minuteclinic/covid-19-testing
* Verified by phone* Verified by 3rd party
Report an error"
2661,"CVS Health COVID-19 Drive Thru Testing Site - By Appointment Only
Drive-thru

Directions
1220 E Republic Street, Springfield, MO 65807
(866) 389-2727
Appointment Required
Screening Required
CVS Health COVID-19 drive thru test locations are by appointment only, patients must register at https://www.cvs.com/minuteclinic/covid-19-testing
* Verified by phone* Verified by 3rd party
Report an error"
2662,"CVS Health COVID-19 Drive Thru Testing Site - By Appointment Only
Drive-thru

Directions
13101 State Line Road, Kansas City, MO 64145
(866) 389-2727
Appointment Required
Screening Required
CVS Health COVID-19 drive thru test locations are by appointment only, patients must register at https://www.cvs.com/minuteclinic/covid-19-testing
* Verified by phone* Verified by 3rd party
Report an error"
2663,"CVS Health COVID-19 Drive Thru Testing Site - By Appointment Only
Drive-thru

Directions
1301 Platte Falls Road, Platte City, MO 64079
(866) 389-2727
Appointment Required
Screening Required
CVS Health COVID-19 drive thru test locations are by appointment only, patients must register at https://www.cvs.com/minuteclinic/covid-19-testing
* Verified by phone* Verified by 3rd party
Report an error"
2664,"CVS Health COVID-19 Drive Thru Testing Site - By Appointment Only
Drive-thru

Directions
1315 West 23rd Street, Independence, MO 64052
(866) 389-2727
Appointment Required
Screening Required
CVS Health COVID-19 drive thru test locations are by appointment only, patients must register at https://www.cvs.com/minuteclinic/covid-19-testing
* Verified by phone* Verified by 3rd party
Report an error"
2665,"CVS Health COVID-19 Drive Thru Testing Site - By Appointment Only
Drive-thru

Directions
12380 St. Charles Rock Road, Bridgeton, MO 63044
(866) 389-2727
Appointment Required
Screening Required
CVS Health COVID-19 drive thru test locations are by appointment only, patients must register at https://www.cvs.com/minuteclinic/covid-19-testing
* Verified by phone* Verified by 3rd party
Report an error"
2666,"CVS Health COVID-19 Drive Thru Testing Site - By Appointment Only
Drive-thru

Directions
10820 Manchester Road, Kirkwood, MO 63122
(866) 389-2727
Appointment Required
Screening Required
CVS Health COVID-19 drive thru test locations are by appointment only, patients must register at https://www.cvs.com/minuteclinic/covid-19-testing
* Verified by phone* Verified by 3rd party
Report an error"
2667,"CVS Health COVID-19 Drive Thru Testing Site - By Appointment Only
Drive-thru

Directions
1153 East Elm Street, Springfield, MO 65806
(866) 389-2727
Appointment Required
Screening Required
CVS Health COVID-19 drive thru test locations are by appointment only, patients must register at https://www.cvs.com/minuteclinic/covid-19-testing
* Verified by phone* Verified by 3rd party
Report an error"
2668,"CVS Health COVID-19 Drive Thru Testing Site - By Appointment Only
Drive-thru

Directions
2120 Osage Street West, Pacific, MO 63069
(866) 389-2727
Appointment Required
Screening Required
CVS Health COVID-19 drive thru test locations are by appointment only, patients must register at https://www.cvs.com/minuteclinic/covid-19-testing
* Verified by phone* Verified by 3rd party
Report an error"
2669,"CVS Health COVID-19 Drive Thru Testing Site - By Appointment Only
Drive-thru

Directions
14400 Clayton Rd, Ballwin, MO 63011
(866) 389-2727
Appointment Required
Screening Required
CVS Health COVID-19 drive thru test locations are by appointment only, patients must register at https://www.cvs.com/minuteclinic/covid-19-testing
* Verified by phone* Verified by 3rd party
Report an error"
2670,"CVS Health COVID-19 Drive Thru Testing Site - By Appointment Only
Drive-thru

Directions
3002 Highway K, O'Fallon, MO 63368
(866) 389-2727
Appointment Required
Screening Required
CVS Health COVID-19 drive thru test locations are by appointment only, patients must register at https://www.cvs.com/minuteclinic/covid-19-testing
* Verified by phone* Verified by 3rd party
Report an error"
2671,"Doniphan Family Clinic
Urgent Care Clinic

Directions
109 Leroux St, Doniphan, MO 63935
(573) 996-2137
Open now: 8:30AM-5PM▼
Appointment Required
Screening Required
Please call before visiting the hospital or testing location to determine testing eligibility. A tent has been set up in the parking lot of the Doniphan Family Clinic for screening sick patients and testing patients that present with COVID19 symptoms.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website* Verified by phone
Report an error"
2672,"Ellington Family Clinic

Directions
61 Highway Y, Ellington, MO 63638
(573) 663-2525
Open now: 8AM-4:30PM▼
Appointment Required
Screening Required
Patients must be showing some symptoms of COVID-19 first. Please call before visiting the hospital or testing location to determine testing eligibility.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website* Verified by phone
Report an error"
2673,"eTrueNorth (Walmart)

Directions
7207 N Hwy M1, Gladstone, MO 64119
(800) 635-8611
Free drive-thru testing by appointment only. Make an appointment online at DoINeedACOVID19Test.com or call (800) 635-8611. Patients should arrive no earlier than 10 minutes before their appointment time.
* Verified by phone
Report an error"
2674,"Family Care Health Center

Directions
4352 Manchester Ave, St. Louis City, MO 63110
(314) 531-5444
A doctor or nurse will contact the patient with results. There is an online portal, but calling is the best way for communication.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website
Report an error"
2675,"First Point Urgent Care
Urgent Care Clinic and Drive-thru

Directions
8144 NW Prairie View Rd, Kansas City, MO 64151
(816) 505-3669
Closed now▼
Appointment Required
Physician Order Required
Screening Required
Antibody Testing: Available
COVID 19 Nasal Swab Testing On Site with results in 2-3 days. If you experience fever, sore throat, cough, or shortness of breath and you are >65 years of age. Or have Diabetes, COPD, Smoking, Asthma, Hypertension, or a depre... more
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website* Verified by phone
Report an error"
2676,"First United Methodist Church (CoxHealth and Mercy)
Mobile Testing

Directions
1600 N Central Ave, Monett, MO 65708
(417) 269-8633
Appointment Required
Physician Order Required
Screening Required
Restrictions Apply
Provider will contact patients with results.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website* Verified by phone
Report an error"
2677,"Fitzgibbon Hospital
Drive-thru

Directions
2305 US-65, Marshall, MO 65340
(660) 886-7431
Open now: Open 24 hours▼
Physician Order Required
Screening Required
Please call before visiting the hospital or testing location to determine testing eligibility.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website* Verified by phone
Report an error"
2678,"Hannibal Regional Hospital
Hospital

Directions
6000 Hospital Dr, Hannibal, MO 63401
(573) 629-3999
Open now: 8AM-5PM▼
Appointment Required
Screening Required
Restrictions Apply
Drive-thru testing. Call first to discuss symptoms with a registered nurse. You will then be advised to continue social distancing at home or to come to Hannibal Regional for testing.
* Verified by phone
Report an error"
2679,"Harry S Truman Memorial Veteran's Hospital
Clinic

Directions
800 Hospital Dr, Columbia, MO 65201
(573) 814-6000
Open now: 8:30AM-3:30PM▼
Screening Required
Restrictions Apply
Please call before visiting the hospital or testing location to determine testing eligibility.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website* Verified by phone
Report an error"
2680,"Health Care Collaborative of Rural Missouri
Drive-thru

Directions
825 S Bus Hwy 13, Lexington, MO 64067
(660) 259-2440
Closed now▼
Appointment Required
Screening Required
Antibody Testing: Available
Call first. There are no out-of-pocket costs for COVID-19 testing, however bring insurance information and photo ID if you have it. Follow-up calls will be made to every person tested. Anyone can be tested – no matter where... more
* Verified by phone
Report an error"
2681,"Hedrick Medical Center/Wright Memorial Hospital (Former Washinton St Food and Drink)
Emergency Room

Directions
1100 Washington St, Chillicothe, MO 64601
(660) 646-1480
Open now: 7AM-6PM▼
Physician Order Required
Screening Required
Please call before visiting the hospital or testing location to determine testing eligibility.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website* Verified by phone
Report an error"
2682,"Hermann Area District Hospital

Directions
509 W 18th St, Hermann, MO 65041
(573) 569-5049
Open now: Open 24 hours▼
Appointment Required
Physician Order Required
Screening Required
Please call before visiting the hospital or testing location to determine testing eligibility.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website* Verified by phone
Report an error"
2683,"Hillsboro Community Civic Club- Jefferson County Fairgrounds (Mercy Hospital Hillsboro)
Drive-thru

Directions
3049 MO-21 Bus, Hillsboro, MO 63050
(314) 251-0500
Appointment Required
Screening Required
Anyone seeking a test must call Mercy’s COVID-19 Clinical Support Line at 314-251-0500 before arriving. Digital Screening is available at their website. A nurse will then call back to schedule an appointment for testing if ... more
Source: https://www.mercy.net/newsroom/2020-03-20/mercy-to-open-three-additional-covid-19-tes...
* Verified on website* Verified by phone
Report an error"
2684,"Hope Faith

Directions
705 Virginia Ave, Kansas City, MO 64106
(816) 471-4673
Contact the facility.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website
Report an error"
2685,"Iron County Medical Clinic
Clinic

Directions
315 W Mulberry suite a, Pilot Knob, MO 63663
(573) 546-0602
Open now: 8AM-4:30PM▼
Appointment Required
Screening Required
Call nurse hotline at 573-357-0145 ext 3 before visiting.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website* Verified by phone
Report an error"
2686,"John C. Murphy Health Center

Directions
6121 N Hanley Rd, Berkely, MO 63134
(314) 615-0574
Appointment Required
Screening Required
Drive-thru testing by appointment only. Visit stlcorona.com or call (314) 615-0574 to be screened for an appointment.
* Verified by phone
Report an error"
2687,"John J Pershing VA Medical Center
VA Clinic

Directions
1500 N Westwood Blvd, Poplar Bluff, MO 63901
(573) 686-4151
Open now: 8AM-5PM▼
Appointment Required
Physician Order Required
Screening Required
Restrictions Apply
Please call before visiting the hospital or testing location to determine testing eligibility.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website* Verified by phone
Report an error"
2688,"Katy Trail Community Health- Marshall
Community Health Center

Directions
1825 Atchison Ave, Marshall, MO 65340
(877) 733-5824
Open now: 10AM-12PM▼
Appointment Required
Physician Order Required
Screening Required
Restrictions Apply
Antibody Testing: Available
Results will be sent back to the primary care provider to communicate to the patient.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website* Verified by phone
Report an error"
2689,"Katy Trail Community Health- Sedalia
Drive-thru

Directions
821 Westwood Dr, Sedalia, MO 65301
(877) 733-5824
Open now: 9AM-12PM▼
Appointment Required
Physician Order Required
Screening Required
Antibody Testing: Available
Results will be sent back to the primary care provider to communicate to the patient.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website* Verified by phone
Report an error"
2690,"Katy Trail Community Health- Versailles

Directions
1109 Clay Rd, Versailles, MO 65084
(877) 733-5824
Closed now▼
Antibody Testing: Available
Results will be sent back to the primary care provider to communicate to the patient.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website* Verified by phone
Report an error"
2691,"Katy Trail Community Health- Warsaw

Directions
17571 N Dam Access Rd, Warsaw, MO 65355
(877) 733-5824
Open now: 8AM-5PM▼
Results will be sent back to the primary care provider to communicate to the patient.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website* Verified by phone
Report an error"
2692,"Kirksville Pediatrics

Directions
402 W Jefferson St, Kirksville, MO 63501
(660) 627-2229
Open now: 8AM-5PM▼
Appointment Required
Screening Required
Restrictions Apply
Provider calls the patient with results in 2-4 days.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website* Verified by phone
Report an error"
2693,"Lake Regional Clinic Express Care - Osage Beach
Urgent Care Clinic

Directions
1057 Medical Park Drive, Osage Beach, MO 65065
(573) 348-7419
Open now: 9AM-7PM▼
Physician Order Required
Screening Required
* Verified on website* Verified by phone
Report an error"
2694,"Lake Regional Health System- Lebanon
Clinic

Directions
441 West Elm Street, Lebanon, MO 65536
(417) 532-2805
Open now: 8AM-5PM▼
Physician Order Required
Screening Required
Call before visiting facility
* Verified by phone
Report an error"
2695,"Liberty Hospital
Emergency Room

Directions
2525 Glenn Hendren Dr, Liberty, MO 64068
(816) 781-7200
Open now: Open 24 hours▼
Appointment Required
Physician Order Required
Screening Required
Testing established Liberty Hospital patients.
* Verified by phone
Report an error"
2696,"Mansion Hall (Missouri Highlands Health Care)

Directions
110 South 2nd Street, Ellington, MO 63638
(573) 663-2313
Closed now▼
Appointment Required
Physician Order Required
Screening Required
Please call before visiting the hospital or testing location to determine testing eligibility.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website* Verified by phone
Report an error"
2697,"Mercy GoHealth Urgent Care

Directions
6167 Mid River Mall Dr, St. Peters, MO 63304
(636) 364-4990
Open now: 8AM-8PM▼
Appointment Required
Physician Order Required
Screening Required
Patients can get their results through the patient portal. The facility will also call with results.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website* Verified by phone
Report an error"
2698,"Mercy Hospital Lincoln

Directions
900 E Cherry St, Troy, MO 63379
(636) 528-8551
Physician Order Required
Screening Required
No appointment needed.
* Verified by phone
Report an error"
2699,"Mercy Hospital St. Louis
Hospital

Directions
615 South New Ballas Road, St. Louis, MO 63141
(314) 251-6000
Open now: 6AM-6PM▼
Screening Required
Restrictions Apply
Antibody Testing: Available
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website* Verified by phone
Report an error"
2700,"Mercy Respiratory Care Clinic
Drive-thru

Directions
1935 Prarie Dell Road, Union, MO 63084
(636) 583-2508
Appointment Required
Screening Required
Anyone seeking a test must call Mercy’s COVID-19 Clinical Support Line at 314-251-0500 before arriving. Digital Screening is available at their website. A nurse will then call back to schedule an appointment for testing if... more
Source: https://www.mercy.net/newsroom/2020-03-20/mercy-to-open-three-additional-covid-19-tes...
* Verified on website* Verified by phone
Report an error"
2701,"Meritas Health Briarcliff
Hospital

Directions
5400 N Oak Trafficway, Kansas City, MO 64118
(816) 453-0900
Open now: 8AM-4PM▼
Appointment Required
Physician Order Required
Screening Required
Restrictions Apply
Testing established patients of the system.
* Verified by phone
Report an error"
2702,"Meritas Health Gashland
Clinic

Directions
9411 N Oak Trafficway, Kansas City, MO 64155
(816) 436-1800
Open now: 8AM-3PM▼
Appointment Required
Screening Required
Antibody Testing: Available
Testing established patients of the system.
* Verified by phone
Report an error"
2703,"MHHC of Wayne County
Hospital

Directions
1 Hal's Plaza, Piedmont, MO 63957
(573) 223-4800
Open now: 8AM-4:30PM▼
Appointment Required
Physician Order Required
Screening Required
Patients must have symptoms of CDC Guidelines or physician order. Please call before visiting the hospital or testing location to determine testing eligibility.
Source: https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/mobile-...
* Verified on website* Verified by phone
Report an error"
